file,projectId,type,desc,path
proj_579b8c68_packed.cmodel,proj_e66ffdd0,led,灯光,HCI/led
proj_579b8c68_packed.cmodel,proj_e66ffdd0,button,按钮,HCI/button
proj_579b8c68_packed.cmodel,proj_e66ffdd0,safetyAbility,安全能力,safetyAbility
proj_579b8c68_packed.cmodel,proj_e66ffdd0,safetyIO,安全IO,safetyAbility/safetyIO
proj_579b8c68_packed.cmodel,proj_e66ffdd0,safetySensor,避障传感器,safetyAbility/safetySensor
proj_579b8c68_packed.cmodel,proj_e66ffdd0,safetyRound,避障范围,safetyAbility/safetyRound
proj_579b8c68_packed.cmodel,proj_e66ffdd0,distMeasureAbility,透传测距,distMeasureAbility
proj_579b8c68_packed.cmodel,proj_e66ffdd0,distSensor,测距,distMeasureAbility/distSensor
proj_579b8c68_packed.cmodel,proj_e66ffdd0,actorAbility,执行机构能力,actorAbility
proj_579b8c68_packed.cmodel,proj_e66ffdd0,actor,执行机构,actorAbility/actor
测试车模型(1).cmodel,proj_cc72559b,locationAbility,定位能力,locationAbility
测试车模型(1).cmodel,proj_cc72559b,navi,导航,locationAbility/navi
测试车模型(1).cmodel,proj_cc72559b,sensoryRecoAbi,感知识别,sensoryRecoAbi
测试车模型(1).cmodel,proj_cc72559b,codeRec,码识别,sensoryRecoAbi/codeRec
测试车模型(1).cmodel,proj_cc72559b,ranging,测距,sensoryRecoAbi/ranging
测试车模型(1).cmodel,proj_cc72559b,detectAbi,检测能力,sensoryRecoAbi/detectAbi
测试车模型(1).cmodel,proj_cc72559b,HCI,人机交互,HCI
测试车模型(1).cmodel,proj_cc72559b,led,灯光,HCI/led
测试车模型(1).cmodel,proj_cc72559b,button,按钮,HCI/button
测试车模型(1).cmodel,proj_cc72559b,safetyAbility,安全能力,safetyAbility
测试车模型(1).cmodel,proj_cc72559b,safetyIO,安全IO,safetyAbility/safetyIO
测试车模型(1).cmodel,proj_cc72559b,safetySensor,避障传感器,safetyAbility/safetySensor
测试车模型(1).cmodel,proj_cc72559b,safetyRound,避障范围,safetyAbility/safetyRound
测试车模型(1).cmodel,proj_cc72559b,distMeasureAbility,透传测距,distMeasureAbility
测试车模型(1).cmodel,proj_cc72559b,distSensor,测距,distMeasureAbility/distSensor
测试车模型(1).cmodel,proj_cc72559b,actorAbility,执行机构能力,actorAbility
测试车模型(1).cmodel,proj_cc72559b,actor,执行机构,actorAbility/actor
proj_1cad053c_packed.cmodel,proj_7893ef2f,locationAbility,定位能力,locationAbility
proj_1cad053c_packed.cmodel,proj_7893ef2f,navi,导航,locationAbility/navi
proj_1cad053c_packed.cmodel,proj_7893ef2f,HCI,人机交互,HCI
proj_1cad053c_packed.cmodel,proj_7893ef2f,led,灯光,HCI/led
proj_1cad053c_packed.cmodel,proj_7893ef2f,button,按钮,HCI/button
proj_1cad053c_packed.cmodel,proj_7893ef2f,safetyAbility,安全能力,safetyAbility
proj_1cad053c_packed.cmodel,proj_7893ef2f,safetyIO,安全IO,safetyAbility/safetyIO
proj_1cad053c_packed.cmodel,proj_7893ef2f,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1cad053c_packed.cmodel,proj_7893ef2f,safetyRound,避障范围,safetyAbility/safetyRound
proj_1cad053c_packed.cmodel,proj_7893ef2f,distMeasureAbility,透传测距,distMeasureAbility
proj_1cad053c_packed.cmodel,proj_7893ef2f,distSensor,测距,distMeasureAbility/distSensor
proj_1cad053c_packed.cmodel,proj_7893ef2f,actorAbility,执行机构能力,actorAbility
proj_1cad053c_packed.cmodel,proj_7893ef2f,actor,执行机构,actorAbility/actor
proj_5f40dd56_packed.cmodel,proj_194eead5,locationAbility,定位能力,locationAbility
proj_5f40dd56_packed.cmodel,proj_194eead5,navi,导航,locationAbility/navi
proj_5f40dd56_packed.cmodel,proj_194eead5,HCI,人机交互,HCI
proj_5f40dd56_packed.cmodel,proj_194eead5,led,灯光,HCI/led
proj_5f40dd56_packed.cmodel,proj_194eead5,button,按钮,HCI/button
proj_5f40dd56_packed.cmodel,proj_194eead5,safetyAbility,安全能力,safetyAbility
proj_5f40dd56_packed.cmodel,proj_194eead5,safetyIO,安全IO,safetyAbility/safetyIO
proj_5f40dd56_packed.cmodel,proj_194eead5,safetySensor,避障传感器,safetyAbility/safetySensor
proj_5f40dd56_packed.cmodel,proj_194eead5,safetyRound,避障范围,safetyAbility/safetyRound
proj_5f40dd56_packed.cmodel,proj_194eead5,distMeasureAbility,透传测距,distMeasureAbility
proj_5f40dd56_packed.cmodel,proj_194eead5,distSensor,测距,distMeasureAbility/distSensor
proj_5f40dd56_packed.cmodel,proj_194eead5,actorAbility,执行机构能力,actorAbility
proj_5f40dd56_packed.cmodel,proj_194eead5,actor,执行机构,actorAbility/actor
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,locationAbility,定位能力,locationAbility
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,navi,导航,locationAbility/navi
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,HCI,人机交互,HCI
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,led,灯光,HCI/led
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,button,按钮,HCI/button
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,safetyAbility,安全能力,safetyAbility
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,distMeasureAbility,透传测距,distMeasureAbility
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,distSensor,测距,distMeasureAbility/distSensor
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,actorAbility,执行机构能力,actorAbility
new_proj_khwcs9e_packed (3).cmodel,proj_57116c3e,actor,执行机构,actorAbility/actor
proj_89190f0a_packed.cmodel,proj_d9a6bc36,locationAbility,定位能力,locationAbility
proj_89190f0a_packed.cmodel,proj_d9a6bc36,navi,导航,locationAbility/navi
proj_89190f0a_packed.cmodel,proj_d9a6bc36,HCI,人机交互,HCI
proj_89190f0a_packed.cmodel,proj_d9a6bc36,led,灯光,HCI/led
proj_89190f0a_packed.cmodel,proj_d9a6bc36,button,按钮,HCI/button
proj_89190f0a_packed.cmodel,proj_d9a6bc36,safetyAbility,安全能力,safetyAbility
proj_89190f0a_packed.cmodel,proj_d9a6bc36,safetyIO,安全IO,safetyAbility/safetyIO
proj_89190f0a_packed.cmodel,proj_d9a6bc36,safetySensor,避障传感器,safetyAbility/safetySensor
proj_89190f0a_packed.cmodel,proj_d9a6bc36,safetyRound,避障范围,safetyAbility/safetyRound
proj_89190f0a_packed.cmodel,proj_d9a6bc36,distMeasureAbility,透传测距,distMeasureAbility
proj_89190f0a_packed.cmodel,proj_d9a6bc36,distSensor,测距,distMeasureAbility/distSensor
proj_89190f0a_packed.cmodel,proj_d9a6bc36,actorAbility,执行机构能力,actorAbility
proj_89190f0a_packed.cmodel,proj_d9a6bc36,actor,执行机构,actorAbility/actor
proj_17307d02_packed.cmodel,proj_0569bd62,locationAbility,定位能力,locationAbility
proj_17307d02_packed.cmodel,proj_0569bd62,navi,导航,locationAbility/navi
proj_17307d02_packed.cmodel,proj_0569bd62,HCI,人机交互,HCI
proj_17307d02_packed.cmodel,proj_0569bd62,led,灯光,HCI/led
proj_17307d02_packed.cmodel,proj_0569bd62,button,按钮,HCI/button
proj_17307d02_packed.cmodel,proj_0569bd62,safetyAbility,安全能力,safetyAbility
proj_17307d02_packed.cmodel,proj_0569bd62,safetyIO,安全IO,safetyAbility/safetyIO
proj_17307d02_packed.cmodel,proj_0569bd62,safetySensor,避障传感器,safetyAbility/safetySensor
proj_17307d02_packed.cmodel,proj_0569bd62,safetyRound,避障范围,safetyAbility/safetyRound
proj_17307d02_packed.cmodel,proj_0569bd62,distMeasureAbility,透传测距,distMeasureAbility
proj_17307d02_packed.cmodel,proj_0569bd62,distSensor,测距,distMeasureAbility/distSensor
proj_17307d02_packed.cmodel,proj_0569bd62,actorAbility,执行机构能力,actorAbility
proj_17307d02_packed.cmodel,proj_0569bd62,actor,执行机构,actorAbility/actor
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,locationAbility,定位能力,locationAbility
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,navi,导航,locationAbility/navi
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,HCI,人机交互,HCI
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,led,灯光,HCI/led
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,button,按钮,HCI/button
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,safetyAbility,安全能力,safetyAbility
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,distMeasureAbility,透传测距,distMeasureAbility
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,distSensor,测距,distMeasureAbility/distSensor
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,actorAbility,执行机构能力,actorAbility
new_proj_khwcs9e_packed (10).cmodel,proj_1c263c1e,actor,执行机构,actorAbility/actor
proj_8397240b_packed.cmodel,proj_9a36064b,locationAbility,定位能力,locationAbility
proj_8397240b_packed.cmodel,proj_9a36064b,navi,导航,locationAbility/navi
proj_8397240b_packed.cmodel,proj_9a36064b,HCI,人机交互,HCI
proj_8397240b_packed.cmodel,proj_9a36064b,led,灯光,HCI/led
proj_8397240b_packed.cmodel,proj_9a36064b,button,按钮,HCI/button
